CREATEDATE,RVR1M,RVR_1A,RVR1X,RVR_10M,RVR_10A,RVR_10X,MOR_1A,MOR_10M,MOR_10A,MOR_10X,VIS1K,VIS1A,VIS10A,BL1A,RVR DATA,MOR_RAW,VIS_RAW,LIGHTS,STATUS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),QFE R24 (HPA),QFF AERODROME (HPA),TREND,TENDENCY,TEMP (掳C),RH (%),DEWPOINT (掳C),WSINS (MPS),WS2M (MPS),WS2A (MPS),WS2X (MPS),WS10M (MPS),WS10A (MPS),WS10X (MPS),WDINS,WD2M,WD2A,WD2X,WD10M,WD10A,WD10X,GUST_SPEED (MPS),GUST_DIR,WDVAR,CW2A (MPS),HW2A (MPS),HIGHWIND
2020-3-12 1:11,3000,3000,3000,3000,3000,3000,3700,3600,3700,3800,1202,3700,3700,6942.25,3722.25,3723.25,3723.25,100,0,1017.1,1018.64,1017.08,1017.25,1018.65,0.21,3,13.2,67,7.26,2.075,1.55,1.9849999999999999,2.45,1,1.895,2.8,87.25,72,87.5,100.5,70,92,118,2.8,98,0,0.975,1.7275,0
2020-3-12 1:12,3000,3000,3000,3000,3000,3000,3700,3600,3700,3800,1196.3333333333333,3700,3700,7090.666666666667,3722,3722.3333333333335,3722.3333333333335,100,0,1017.1,1018.64,1017.08,1017.25,1018.65,0.21,3,13.3,67,7.35,2.3666666666666667,1.5,2.1133333333333333,2.7999999999999994,1.0666666666666667,1.9666666666666668,2.7999999999999994,84.66666666666667,69.66666666666667,85.66666666666667,101,69.33333333333333,92,118,2.7999999999999994,84,0,0.98,1.8699999999999999,0
2020-3-12 1:13,3000,3000,3000,3000,3000,3000,3650,3600,3700,3800,1182.25,3650,3700,7219.25,3682.75,3683.75,3683.75,100,0,1017.1,1018.64,1017.08,1017.25,1018.65,0.21,3,13.3,67,7.35,2.15,1.5,2.18,2.8,1.2,1.9649999999999999,2.8,82,69,82.75,99.75,69,91,118,2.8,84,0,0.915,1.98,0
2020-3-12 1:14,3000,3000,3000,3000,3000,3000,3625,3600,3700,3800,1187,3625,3700,7173.75,3700.75,3701.25,3701.25,100,0,1017.1,1018.64,1017.08,1017.25,1018.65,0.21,3,13.3,66,7.13,1.975,1.35,2.0225,2.575,1.175,1.9275,2.8,118.25,71.25,91,131,69,92.25,133.75,2.8,84,0,1.0925,1.6875,0
2020-3-12 1:15,3000,3000,3000,3000,3000,3000,3750,3600,3700,3800,1196,3750,3700,7279.25,3830.75,3831,3831,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.61,3,13.3,66,7.13,2.1,1.1,1.9675,2.7,1.1,1.9425,2.8,127.25,75,111.25,147,69,94,147,2.8,84,0,1.5725,1.1725,0
2020-3-12 1:16,3000,3000,3000,3000,3000,3000,3800,3600,3700,3800,1193.25,3800,3700,7466.5,3869,3869.5,3869.5,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.61,3,13.4,67,7.45,2.45,1.225,2.085,2.7,1.1,1.9849999999999999,2.8,118.75,85,122.5,144,69,96.75,147,2.8,84,0.25,1.88,0.9,0
2020-3-12 1:17,3000,3000,3000,3000,3000,3000,3875,3600,3700,3900,1181.25,3875,3700,7853.25,3921.75,3922.5,3922.5,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.61,3,13.5,66,7.33,2.15,1.7000000000000002,2.205,2.8,1.1,2.05,2.8499999999999996,121.75,104,121.5,141,69,100,147,2.8499999999999996,99,1,1.9725,0.985,0
2020-3-12 1:18,3000,3000,3000,3000,3000,3000,3900,3600,3725,3900,1165.25,3900,3725,8183,3948.75,3949,3949,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.61,3,13.6,64,6.97,1.9500000000000002,1.525,2.0875,2.9,1.1,2.0575,2.9,131.75,107,122.25,138.25,69,102.75,147,2.9,114,1,1.88,0.9099999999999999,0
2020-3-12 1:19,3000,3000,3000,3000,3000,3000,3900,3600,3800,3900,1159,3900,3800,8340.75,3940.5,3940.75,3940.75,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.61,3,13.6,65,7.2,1.8,1.4,1.9725,2.8,1.1,2.0625,2.9,117.5,110,124,140,69,105.25,147,2.9,114,1,1.8050000000000002,0.8025,0
2020-3-12 1:20,3000,3000,3000,3000,3000,3000,3850,3600,3800,3900,1149,3850,3800,8412.75,3884.5,3885,3885,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.61,3,13.6,63,6.75,1.325,1.15,1.775,2.6,1.1,2.0175,2.9,104,94.25,117,133.5,69,107.75,147,2.9,114,0.75,1.525,0.9099999999999999,0
2020-3-12 1:21,3000,3000,3000,3000,3000,3000,3800,3600,3800,3900,1151.5,3800,3800,8335,3896.5,3897.25,3897.25,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.61,3,13.6,64,6.97,1.8,1,1.4825,2.225,1,1.96,2.9,99.25,81,103.75,124.5,69,108.75,147,2.9,114,0,1.06,1.0325,0
2020-3-12 1:22,3000,3000,3000,3000,3000,3000,3900,3600,3800,3900,1159,3900,3800,8243.75,3929.75,3930,3930,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.61,3,13.7,64,7.07,2.2,0.9,1.7375,2.75,0.9,1.9425,2.9,112,81.75,102,121,71.25,111.25,147,2.9,110,0,1.21,1.2475,0
2020-3-12 1:23,3000,3000,3000,3000,3000,3000,3900,3600,3800,3900,1164.5,3900,3800,8131.5,3930,3930.75,3930.75,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.61,3,13.9,64,7.26,2,1.15,2.01,2.9,0.9,1.93,2.9,120,96.75,113,136.25,74.25,114.5,147,2.9,106,0,1.6475,1.1475,0
2020-3-12 1:24,3000,3000,3000,3000,3000,3000,3975,3700,3875,4000,1177.25,3975,3875,8097.75,4053,4054,4054,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.61,3,13.9,63,7.03,1.525,1.2999999999999998,1.845,2.7,0.9,1.9075,2.9,113.75,103.5,118,139,81,116.5,144,2.9,106,0,1.6,0.925,0
2020-3-12 1:25,3000,3000,3000,3000,3000,3000,3975,3800,3900,4000,1172.25,3975,3900,8046,3978.75,3979.75,3979.75,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.51,3,13.9,63,7.03,1.9,1,1.6375,2.5,0.9,1.86,2.9,88.5,73.5,109.5,136,72,114.5,141,2.9,106,0,1.2825,1.015,0
2020-3-12 1:26,3000,3000,3000,3000,3000,3000,3900,3800,3900,4000,1171.25,3900,3900,7993.75,3923,3923.5,3923.5,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.51,3,14,62,6.9,2.55,1,1.915,2.7,0.9,1.875,2.9,99,69,98,131,69,111.5,140,2.9,106,0,1.23,1.47,0
2020-3-12 1:27,3000,3000,3000,3000,3000,3000,3825,3800,3900,4000,1164,3825,3900,8097.25,3891.25,3892,3892,100,0,1017.3,1018.84,1017.28,1017.45,1018.85,0.51,3,14.2,64,7.55,1.7,1.375,2.1875,2.7,0.9,1.8575000000000002,2.9,88.75,73.25,94,106,69,109,140,2.9,106,0,1.2850000000000001,1.77,0
2020-3-12 1:28,3000,3000,3000,3000,3000,3000,3875,3800,3900,4000,1165.25,3875,3900,8128.25,3947.5,3948.25,3948.25,100,0,1017.3,1018.84,1017.28,1017.45,1018.85,0.51,3,14.2,64,7.55,1.9749999999999999,1.5,2.0324999999999998,2.6750000000000003,0.9,1.86,2.9,105.75,74,93.75,112.5,69,105.75,139.5,2.9,106,0,1.185,1.6475,0
2020-3-12 1:29,3000,3000,3000,3000,3000,3000,3900,3800,3900,4000,1163.75,3900,3900,8218,3951,3951.25,3951.25,100,0,1017.3,1018.84,1017.28,1017.45,1018.85,0.51,3,14.1,63,7.22,2.275,1.55,2.0475,2.6,0.9,1.8725,2.9,89,74.25,96,119,69,103.25,139,2.9,106,0,1.2575,1.6125,0
2020-3-12 1:30,3000,3000,3000,3000,3000,3000,3900,3800,3900,4000,1162.5,3900,3900,8194.25,3941.5,3942,3942,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.51,3,14.2,64,7.55,2.1500000000000004,1.65,2.135,2.7,0.9,1.935,2.9,90,75,94.5,116,69,101,139,2.9,106,0,1.2725,1.7175,0
2020-3-12 1:31,3000,3000,3000,3000,3000,3000,3900,3800,3900,4000,1166.5,3900,3900,8050,3943.25,3943.5,3943.5,100,0,1017.2,1018.74,1017.18,1017.35,1018.75,0.51,3,14.2,63,7.32,2.2,1.5,2.1325,2.725,0.95,2.0025,2.9,99.75,78,92,110.25,69,101,139,2.9,106,0.5,1.1925,1.7675,0
2020-3-12 1:32,3000,3000,3000,3000,3000,3000,3900,3800,3900,4000,1172.75,3900,3900,7930.75,3942.5,3943,3943,100,0,1017.2,1018.74,1017.18,1017.34,1018.75,0.51,3,14.2,63,7.32,2.325,1.5,2.1825,2.95,1,2.0225,3,109.75,81.75,100,117,69,101,139,3,111.5,1,1.4575,1.62,0
2020-3-12 1:33,3000,3000,3000,3000,3000,3000,3900,3800,3900,4000,1181.5,3900,3900,7826.25,3961.5,3961.75,3961.75,100,0,1017.2,1018.74,1017.18,1017.34,1018.75,0.51,3,14.2,63,7.32,1.875,1.2,2.1574999999999998,3.1,1,2.0324999999999998,3.1,119,85.75,113,158,69,100.75,158,3.1,117,1,1.7625,1.2349999999999999,0
2020-3-12 1:34,3000,3000,3000,3000,3000,3000,3900,3800,3900,4000,1178.25,3900,3900,7739.75,3906.5,3907,3907,100,0,1017.2,1018.74,1017.18,1017.34,1018.75,0.51,3,14.2,61,6.85,1.625,1.2,1.9875,2.825,1,2.0524999999999998,3.1,101.25,96,113,164,69,99.75,164,3.1,117,1,1.6275,1.1375,0
2020-3-12 1:35,3000,3000,3000,3000,3000,3000,3800,3800,3900,3900,1185.25,3800,3900,7564.75,3895.5,3896,3896,100,0,1017.3,1018.84,1017.28,1017.44,1018.85,0.61,2,14.2,63,7.32,1.5,0.9,1.7025000000000001,2.4,0.9,2.0425,3.1,103.75,91.5,105,129.5,72.5,100,164,3.1,117,1,1.2425,1.1575,0
2020-3-12 1:36,3000,3000,3000,3000,3000,3000,3925,3800,3900,3950,1203.25,3925,3900,7455,4013.75,4014.25,4014.25,100,0,1017.3,1018.84,1017.28,1017.44,1018.85,0.61,2,14.2,62,7.09,2.575,0.9,1.8275,3.15,0.9,2.0324999999999998,3.25,143.75,90,113.5,158.5,74,102.75,170,3.25,158.25,1,1.505,1.0175,0
2020-3-12 1:37,3000,3000,3000,3000,3000,3000,4050,3800,3900,4100,1219,4050,3900,7405.75,4138.25,4138.75,4138.75,100,0,1017.3,1018.84,1017.28,1017.44,1018.85,0.61,2,14.2,61,6.85,1.425,1.075,2.1025,3.3,0.875,2.03,3.3,146,100,137,172,74.25,108,172,3.3,172,1,2.0524999999999998,0.40249999999999997,0
2020-3-12 1:38,3000,3000,3000,3000,3000,3000,4100,3800,3900,4100,1213.25,4100,3900,7594.75,4142.75,4143,4143,100,0,1017.2,1018.74,1017.18,1017.34,1018.75,0.61,2,14.4,62,7.28,0.8,0.575,1.475,2.7,0.575,1.92,3.3,131.25,111.25,147.25,171.25,75,113.25,172,3.3,172,0,1.475,0.007500000000000003,0
2020-3-12 1:39,3000,3000,3000,3000,3000,3000,4100,3800,3925,4100,1195,4100,3925,7954.75,4140.75,4141.5,4141.5,100,0,1017.2,1018.74,1017.18,1017.34,1018.75,0.61,2,14.4,61,7.04,1.875,0.4,1.0875,2.125,0.4,1.835,3.3,121.5,106,132.75,171,78,115.5,172,3.3,172,0,1.045,0.29000000000000004,0
2020-3-12 1:40,3000,3000,3000,3000,3000,3000,4100,3800,4000,4100,1187.25,4100,4000,8000.75,4119.25,4119.5,4119.5,100,0,1017.2,1018.74,1017.18,1017.34,1018.74,0.61,2,14.4,60,6.8,1.475,0.575,1.5025,2.3,0.4,1.7975,3.3,139.25,106.5,127.75,157.75,81.75,120,172,3.3,172,0,1.4100000000000001,0.5175,0
2020-3-12 1:41,3000,3000,3000,3000,3000,3000,4000,3800,4000,4100,1189,4000,4000,7875.75,4080.75,4081.5,4081.5,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.61,2,14.4,61,7.04,1.8,1,1.6075000000000002,2.3499999999999996,0.4,1.7325,3.3,110.75,100.5,131.75,163,85.75,123.75,172,3.3,172,0,1.5425,0.45,0
2020-3-12 1:42,3000,3000,3000,3000,3000,3000,4000,3800,4000,4100,1194,4000,4000,7710.75,4051.5,4052.25,4052.25,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.61,2,14.5,61,7.13,1.375,1,1.5950000000000002,2.5,0.4,1.6749999999999998,3.3,88.25,74,111.5,153.5,74,122.75,172,3.3,172,0,1.2650000000000001,0.9375,0
2020-3-12 1:43,3000,3000,3000,3000,3000,3000,4000,3800,4000,4100,1197.5,4000,4000,7660,4046,4046.75,4046.75,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.61,2,14.5,61,7.13,2.175,1.1,1.665,2.625,0.4,1.63,3.3,113.5,68,97,134,68,120.5,172,3.3,172,0,1.05,1.295,0
2020-3-12 1:44,3000,3000,3000,3000,3000,3000,4075,3800,4000,4100,1207.25,4075,4000,7604,4141.25,4141.5,4141.5,100,0,1017.2,1018.74,1017.18,1017.34,1018.74,0.61,2,14.5,60,6.9,2.675,1.175,2.085,3,0.4,1.6975,3.3,111,72,107.25,130,68,121.5,172,3.3,172,0,1.5825,1.3450000000000002,0
2020-3-12 1:45,3000,3000,3000,3000,3000,3000,4100,3875,4025,4100,1217,4100,4025,7397.75,4156.75,4157.5,4157.5,100,0,1017.2,1018.74,1017.18,1017.34,1018.74,0.61,1,14.7,61,7.32,2.225,1.65,2.5525,3.2,0.4,1.8025,3.3,121,99.5,114.25,127.5,68,122.25,172,3.3,172,0,2.1225,1.42,0
2020-3-12 1:46,3000,3000,3000,3000,3000,3000,4100,3975,4100,4100,1233,4100,4100,7001.5,4131.25,4131.5,4131.5,100,0,1017.2,1018.74,1017.18,1017.34,1018.74,0.61,1,14.7,61,7.32,1.75,1.675,2.3075,3.2,0.4,1.79,3.225,127.25,101,121.5,142.5,68,123,171.25,3.225,136,0,2.0625,1.0325,0
2020-3-12 1:47,3000,3000,3000,3000,3000,3000,4100,4000,4100,4100,1250.5,4100,4100,6724,4109.25,4109.5,4109.5,100,0,1017.2,1018.74,1017.18,1017.34,1018.74,0.61,1,14.7,60,7.08,1.65,1.325,1.9024999999999999,2.8,0.4,1.7625,3.2,108.5,95.5,122,147,68,119.5,171,3.2,124,0,1.7075,0.8325,0
2020-3-12 1:48,3000,3000,3000,3000,3000,3000,4100,4000,4100,4100,1253,4100,4100,6747.75,4129,4130,4130,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.61,1,14.7,60,7.08,2.1,1,1.7725,2.525,0.575,1.85,3.2,116.5,91.75,115.25,144.25,68,116.75,163,3.2,124,0,1.4875,0.96,0
2020-3-12 1:49,3000,3000,3000,3000,3000,3000,4100,4000,4100,4100,1253,4100,4100,6814.5,4170,4170.25,4170.25,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.61,1,14.9,62,7.75,2.6,1.1,2.16,3.05,1,1.9775,3.25,105.25,82.25,108,141,68,114.75,163,3.25,120,0.25,1.655,1.3900000000000001,0
2020-3-12 1:50,3000,3000,3000,3000,3000,3000,4100,4000,4100,4100,1261.25,4100,4100,6656,4185.5,4185.75,4185.75,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.61,1,15,61,7.61,1.925,1.625,2.3525,3.3,1,2.0225,3.3,91.75,79.5,102,126,68,111.25,155.75,3.3,116,0.75,1.63,1.69,0
2020-3-12 1:51,3000,3000,3000,3000,3000,3000,4100,4000,4100,4100,1253.25,4100,4100,6723.5,4101,4101.25,4101.25,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.61,1,15.2,62,8.04,2.275,1.6,2.1525,3.1,1,2.0875,3.3,91,71,94,115.75,67,107,147,3.3,116,1,1.265,1.7375,0
2020-3-12 1:52,3000,3000,3000,3000,3000,3000,4100,4000,4100,4100,1257.5,4100,4100,6738.25,4175.5,4175.75,4175.75,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.61,1,15,59,7.12,2.025,1.55,2.1950000000000003,2.7,1,2.1425,3.3,100.75,66,90.25,107.25,66,107.25,147,3.3,116,1,1.17,1.8525,0
2020-3-12 1:53,3000,3000,3000,3000,3000,3000,4100,4000,4100,4100,1255.75,4100,4100,6727.5,4126.75,4127.25,4127.25,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.61,1,15,60,7.37,1.65,0.9,2,2.7,0.9,2.1525,3.3,88.75,70,97.5,143,66,107,147,3.3,116,1,1.27,1.5425,0
2020-3-12 1:54,3000,3000,3000,3000,3000,3000,4100,4000,4100,4100,1243.75,4100,4100,6906,4109.75,4110,4110,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.61,1,14.9,59,7.03,2.575,0.9,2.0025,2.8499999999999996,0.9,2.1275,3.3,89.25,58,91.75,143,58,104,147,3.3,116,1,1.11,1.665,0
2020-3-12 1:55,3000,3000,3000,3000,3000,3000,4100,4000,4100,4125,1248,4100,4100,6918,4167.5,4168.25,4168.25,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.51,0,15,60,7.37,2.4,1.55,2.4175,2.9,0.9,2.125,3.3,94.25,58,85.75,98,58,101.25,147,3.3,116,1,1.1275,2.1375,0
2020-3-12 1:56,3000,3000,3000,3000,3000,3000,4225,4000,4100,4275,1255.75,4225,4100,7007.5,4300.5,4301,4301,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.51,0,15,59,7.12,1.725,1.55,2.35,2.9,0.9,2.135,3.3,90,71.75,90,99,58,97.5,145,3.3,116,1,1.245,1.9925000000000002,0
2020-3-12 1:57,3000,3000,3000,3000,3000,3000,4300,4000,4100,4300,1260.25,4300,4100,6925.75,4344,4344.75,4344.75,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.51,0,15,60,7.37,0.9249999999999999,0.725,1.755,2.7249999999999996,0.725,2.0975,3.3,121.5,55.5,95,135,52.5,96,145.25,3.3,116,1,1.045,1.4075,0
2020-3-12 1:58,3000,3000,3000,3000,3000,3000,4300,4000,4150,4300,1275.25,4300,4150,6733.75,4392,4392.75,4392.75,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.51,0,15.1,59,7.22,1.925,0.4,1.3975,2.3,0.4,2.06,3.3,103.25,36,102.75,152,36,95.25,152,3.3,116,1,0.985,0.99,0
2020-3-12 1:59,3000,3000,3000,3000,3000,3000,4300,4000,4200,4400,1280.5,4300,4200,6668,4380,4380.5,4380.5,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.51,0,15.2,59,7.31,1.825,0.5,1.5125,2.425,0.4,1.97,3.15,105.25,47.5,105.25,146.5,36,95.25,152,3.15,109.5,0.25,1.1075,1.03,0
2020-3-12 2:00,3000,3000,3000,3000,3000,3000,4325,4000,4200,4475,1291.25,4325,4200,6579.25,4461.25,4461.75,4461.75,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,0,15.5,59,7.6,2.75,0.8,1.97,3.275,0.4,1.9825,3.35,127.5,86.25,112,134.75,36,97.5,152,3.35,122.5,0.25,1.595,1.1475,0
2020-3-12 2:01,3000,3000,3000,3000,3000,3000,4600,4000,4250,4700,1320.75,4600,4250,6450.25,4707.75,4708.25,4708.25,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,0,15.6,58,7.44,2.575,1.4249999999999998,2.5,3.5,0.4,2.0374999999999996,3.5,137,103.75,129.25,158,36,102.25,158,3.5,132,1,2.3674999999999997,0.7925,0
2020-3-12 2:02,3000,3000,3000,3000,3000,3000,4600,4000,4300,4700,1312.75,4600,4300,6541,4626.75,4627,4627,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.51,0,15.6,57,7.19,1.925,1.7,2.475,3.2750000000000004,0.4,2.04,3.5,149.25,120.75,138.75,160.25,36,107,160.25,3.5,132,1,2.44,0.405,0
2020-3-12 2:03,3000,3000,3000,3000,3000,3000,4525,4000,4325,4700,1290,4525,4325,6833.5,4572,4572.75,4572.75,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.51,0,15.6,56,6.93,1.55,0.5,1.9224999999999999,3,0.4,2.0225,3.5,159.25,119,149,197,36,112.5,197,3.5,132,1,1.9175,-0.0275,0
2020-3-12 2:04,3000,3000,3000,3000,3000,3000,4500,4075,4400,4700,1278,4500,4400,7050.5,4575.75,4576,4576,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.51,0,15.5,56,6.84,1.6,0.5,1.6025,2.3,0.4,1.9575,3.5,145.75,123.5,156,197,36,119.75,197,3.5,132,0,1.585,-0.2225,0
2020-3-12 2:05,3000,3000,3000,3000,3000,3000,4500,4150,4400,4700,1269.5,4500,4400,7148.5,4570.5,4570.75,4570.75,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.51,0,15.6,57,7.19,1.45,1.1,1.6175,2.25,0.4,1.8599999999999999,3.5,146.25,136,150.5,175.75,36,126,197,3.5,132,0,1.6125,-0.07,0
2020-3-12 2:06,3000,3000,3000,3000,3000,3000,4550,4200,4500,4725,1280.5,4550,4500,7125.75,4697,4697.5,4697.5,100,0,1017,1018.54,1016.98,1017.14,1018.54,0.51,0,15.8,57,7.38,1.75,0.9,1.555,2.2,0.4,1.7975,3.5,148.5,131,148.25,170,36,132.25,197,3.5,132,0,1.555,-0.0075,0
2020-3-12 2:07,3000,3000,3000,3000,3000,3000,4850,4300,4500,4975,1298.5,4850,4500,7275.75,5011.25,5012,5012,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,0,16,58,7.82,1.5,0.775,1.7125,2.3,0.4,1.855,3.5,157.75,129,151,175.25,47.5,137.5,197,3.5,132,0,1.71,-0.09,0
2020-3-12 2:08,3000,3000,3000,3000,3000,3000,5000,4300,4600,5000,1301.5,5000,4600,7219.75,5072.25,5072.75,5072.75,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,0,16.3,57,7.85,1.025,0.4,1.505,2.2,0.4,1.82,3.5,154,128,154.5,182.25,86.25,142,197.25,3.5,132,0,1.495,-0.1675,0
2020-3-12 2:09,3000,3000,3000,3000,3000,3000,5000,4300,4675,5000,1315.5,5000,4900,7039.25,5113,5113.5,5113.5,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,0,16.5,55,7.52,2.1,0.45,1.2625,2.4,0.4,1.8025,3.5,163.25,128,159.25,198,103.75,147.75,198,3.5,132,0,1.24,-0.245,0
2020-3-12 2:10,3000,3000,3000,3000,3000,3000,5000,4475,4700,5000,1306,5000,5000,7130,5012.5,5013,5013,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,0,16.6,54,7.34,2.4,0.625,1.8575,3.05,0.4,1.8,3.2750000000000004,139.5,132,155.5,195.5,118.5,150.75,198,3.2750000000000004,134.75,0,1.8375,-0.2325,0
2020-3-12 2:11,3000,3000,3000,3000,3000,3000,4900,4500,4800,5000,1298.5,4900,5000,7180.5,4977.5,4977.75,4977.75,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,0,16.7,53,7.17,2.15,1.45,2.295,3.2,0.4,1.7625,3.2,146.5,123,143.75,165.5,119,150.5,198,3.2,143,0,2.2875,0.17,0
2020-3-12 2:12,3000,3000,3000,3000,3000,3000,4950,4500,4800,5000,1302.5,4950,5000,7136.25,5004.25,5004.5,5004.5,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,0,16.5,52,6.7,2.475,1.5,2.3625,3.275,0.4,1.7775,3.275,154.25,123,147.75,168.25,120,152.25,198,3.275,149.75,0,2.3575,0.010000000000000002,0
2020-3-12 2:13,3000,3000,3000,3000,3000,3000,5000,4500,4825,5000,1305,5000,5000,7180,5039.25,5039.5,5039.5,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,0,16.7,56,7.97,2.6,1.75,2.4875,3.3,0.4,1.8775,3.3,162.75,133.5,157,171,123,152.25,198,3.3,146,0,2.455,-0.3925,0
2020-3-12 2:14,3000,3000,3000,3000,3000,3000,5000,4500,4900,5000,1300.5,5000,5000,7198.75,5007.25,5007.75,5007.75,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,0,17,55,7.99,2.4749999999999996,2.025,2.5675,3.2,0.4,1.9675,3.3,167,142.75,160,175.5,123,153.25,198,3.3,146,0.25,2.5100000000000002,-0.535,0
2020-3-12 2:15,3000,3000,3000,3000,3000,3000,4900,4500,4900,5000,1297.25,4900,5000,7128.25,4944,4944.5,4944.5,100,0,1017.2,1018.74,1017.18,1017.34,1018.74,0.51,1,16.9,52,7.08,2.175,1.975,2.4775,3.1,0.4,2.0475,3.3,163.75,146,165.25,177,123,155.25,198,3.3,146,1,2.3625,-0.73,0
2020-3-12 2:16,3000,3000,3000,3000,3000,3000,4900,4750,4975,5000,1309.5,4900,4975,6956,4969.25,4969.5,4969.5,100,0,1017.2,1018.74,1017.18,1017.34,1018.74,0.51,1,16.9,53,7.35,1.775,1.025,2.0425,2.875,0.4,2.0675,3.3,135.75,115,160,177,107,155.5,198,3.3,146,1,1.99,-0.435,0
2020-3-12 2:17,3000,3000,3000,3000,3000,3000,4950,4900,5000,5000,1308.75,4950,4900,7080.25,4991,4991.5,4991.5,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,1,16.9,53,7.35,3.025,1,2.185,3.35,0.45,2.1425,3.4,119.25,97,134.5,173,97,152.25,198,3.4,133,1,2.1075,0.5175,0
2020-3-12 2:18,3000,3000,3000,3000,3000,3000,4900,4900,4975,5000,1297.25,4900,4900,7139.5,4932.5,4933.25,4933.25,100,0,1017.1,1018.64,1017.08,1017.24,1018.64,0.51,1,17.1,54,7.81,3.025,1.6,2.755,3.7,0.625,2.3175,3.7,113.75,101.5,117.75,137.75,97,148.25,195.5,3.7,119,1,2.3725,1.3925,0
2020-3-12 2:19,3000,3000,3000,3000,3000,3000,4875,4800,4900,5000,1293,4875,4900,7158.5,4891.25,4891.5,4891.5,100,0,1017.1,1018.64,1017.08,1017.24,1018.63,0.51,1,17.1,54,7.81,2.3,1.9500000000000002,2.89,3.6750000000000003,1,2.4675000000000002,3.7,134.5,106,119.5,136.25,97,144.25,177,3.7,119,1,2.54,1.3824999999999998,0
2020-3-12 2:20,3000,3000,3000,3000,3000,3000,4800,4800,4900,5000,1290,4800,4900,7207.5,4861.75,4862,4862,100,0,1017,1018.54,1016.98,1017.14,1018.53,0.51,1,17.1,53,7.54,2.175,1.2,2.4625,3.575,1,2.4375,3.7,131.5,106.5,124.5,147,97,142.25,177,3.7,119,1,2.255,0.9825,0
2020-3-12 2:21,3000,3000,3000,3000,3000,3000,4800,4750,4900,5000,1282.25,4800,4900,7258.75,4809.75,4810,4810,100,0,1017,1018.54,1016.98,1017.14,1018.53,0.51,1,17,53,7.45,2.575,1.2,2.3725,3.5,1,2.4825,3.7,117,105.5,125.25,149,97,140.25,177,3.7,119,1,2.185,0.9175,0
2020-3-12 2:22,3000,3000,3000,3000,3000,3000,4700,4700,4900,5000,1277.75,4700,4875,7313.25,4782,4782.75,4782.75,100,0,1017,1018.54,1016.98,1017.14,1018.53,0.51,1,17,53,7.45,2.55,1.8250000000000002,2.64,3.45,1,2.4925,3.7,109,98,116.75,143,97,135.5,177,3.7,119,1,2.255,1.3699999999999999,0
